time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1982-06-10T11:43:07.470Z,-21.393,-67.403,199,5,mb,,,,1.2,us,usp0001mtr,2016-11-09T22:43:32.835Z,"119 km SSW of Uyuni, Bolivia",earthquake,,,,32,reviewed,us,us
1982-09-16T20:03:12.130Z,-20.944,-68.345,105.8,4.3,mb,,,,0.2,us,usp0001pne,2014-11-07T00:31:53.821Z,"163 km WSW of Colchani, Bolivia",earthquake,,2.1,,1,reviewed,us,us
1982-10-04T08:47:58.250Z,-20.521,-66.746,230.4,4.2,mb,,,,1.1,us,usp0001q0s,2014-11-07T00:31:58.592Z,"10 km SE of Uyuni, Bolivia",earthquake,,7.4,,2,reviewed,us,us
1982-11-25T13:01:33.930Z,-21.445,-66.665,214.5,4.9,mb,,,,1,us,usp0001r3s,2014-11-07T00:32:14.018Z,"72 km SW of Atocha, Bolivia",earthquake,,4.1,,9,reviewed,us,us
1982-12-06T08:47:56.770Z,-18.509,-68.882,149.8,4.7,mb,,,,1.1,us,usp0001ra0,2014-11-07T00:32:18.811Z,"85 km SW of Curahuara de Carangas, Bolivia",earthquake,,4.5,,8,reviewed,us,us
1982-12-26T21:37:33.900Z,-21.329,-67.338,200.5,4.4,mb,,,,1.4,us,usp0001rs1,2014-11-07T00:32:22.290Z,"110 km SSW of Uyuni, Bolivia",earthquake,,5.1,,4,reviewed,us,us
1982-12-28T08:06:00.060Z,-20.71,-68.554,117,5.1,mb,,,,1.3,us,usp0001rts,2014-11-07T00:32:22.591Z,"175 km WSW of Colchani, Bolivia",earthquake,,,,4,reviewed,us,us
1982-12-30T18:08:44.380Z,-21.554,-66.985,224.2,4.4,mb,,,,1.4,us,usp0001rwf,2014-11-07T00:32:23.357Z,"104 km SW of Atocha, Bolivia",earthquake,,5.6,,2,reviewed,us,us
1983-01-13T15:13:00.140Z,-20.449,-65.226,349.3,4.3,mb,,,,1.3,us,usp0001s6u,2014-11-07T00:32:29.213Z,"21 km N of Camargo, Bolivia",earthquake,,5.8,,3,reviewed,us,us
1983-01-29T06:53:23.040Z,-18.975,-67.197,242.7,5.1,mb,,,,0.9,us,usp0001spw,2014-11-07T00:32:34.343Z,"45 km W of Challapata, Bolivia",earthquake,,3.7,,3,reviewed,us,us
1983-02-15T09:41:04.830Z,-21.582,-66.765,222.4,4.8,mb,,,,0.8,us,usp0001t28,2014-11-07T00:32:41.904Z,"91 km SW of Atocha, Bolivia",earthquake,,4,,2,reviewed,us,us
1983-02-16T07:36:55.640Z,-21.168,-66.641,235.3,4.6,mb,,,,0.9,us,usp0001t2v,2014-11-07T00:32:41.967Z,"50 km WSW of Atocha, Bolivia",earthquake,,5.2,,4,reviewed,us,us
1983-03-30T14:59:57.300Z,-20.947,-66.78,218,4.5,mb,,,,1.4,us,usp0001u2f,2014-11-07T00:32:51.895Z,"54 km S of Uyuni, Bolivia",earthquake,,5.7,,2,reviewed,us,us
1983-04-17T00:49:05.210Z,-21.687,-66.647,250.5,4.6,mb,,,,0.6,us,usp0001uh2,2014-11-07T00:32:59.349Z,"94 km SSW of Atocha, Bolivia",earthquake,,30.6,,1,reviewed,us,us
1983-04-21T04:15:50.200Z,-19.949,-66.906,229,4.7,mb,,,,1.2,us,usp0001umf,2014-11-07T00:33:00.361Z,"38 km N of Colchani, Bolivia",earthquake,,3.7,,21,reviewed,us,us
1983-09-14T04:05:52.830Z,-19.06,-67.486,224.4,4,mb,,,,1.1,us,usp0001ybm,2014-11-07T00:33:48.181Z,"77 km WSW of Challapata, Bolivia",earthquake,,4.6,,4,reviewed,us,us
1983-11-02T04:58:52.490Z,-17.889,-69.094,164.6,4.4,mb,,,,1.2,us,usp0001zg9,2014-11-07T00:34:03.762Z,"70 km W of Curahuara de Carangas, Bolivia",earthquake,,3.9,,2,reviewed,us,us
1983-12-13T22:09:00.930Z,-21.51,-66.91,217.4,4.3,mb,,,,1,us,usp00020fn,2014-11-07T00:34:15.188Z,"95 km SW of Atocha, Bolivia",earthquake,,5.3,,1,reviewed,us,us
1984-01-21T18:28:46.840Z,-20.881,-67.143,220.5,4.4,mb,,,,0.9,us,usp00021ex,2014-11-07T00:34:23.858Z,"57 km SW of Uyuni, Bolivia",earthquake,,3.9,,1,reviewed,us,us
1984-02-21T09:23:29.070Z,-21.68,-67.415,191,4.5,mb,,,,1.4,us,usp000225d,2014-11-07T00:34:31.409Z,"148 km SSW of Uyuni, Bolivia",earthquake,,6.4,,2,reviewed,us,us
1984-02-22T07:43:25.630Z,-20.723,-65.275,363.6,4.5,mb,,,,1,us,usp000225z,2014-11-07T00:34:31.529Z,"11 km SW of Camargo, Bolivia",earthquake,,5.1,,1,reviewed,us,us
1984-03-24T03:01:51.960Z,-21.576,-66.749,225.5,4.9,mb,,,,1.4,us,usp00022xt,2014-11-07T00:34:39.337Z,"89 km SW of Atocha, Bolivia",earthquake,,4.1,,6,reviewed,us,us
1984-06-19T11:27:51.360Z,-19.15,-67.342,246.6,4.7,mb,,,,0.9,us,usp0002542,2014-11-07T00:35:04.006Z,"66 km WSW of Challapata, Bolivia",earthquake,,4.7,,2,reviewed,us,us
1984-06-27T04:00:10.550Z,-19.018,-68.467,73.4,4.7,mb,,,,1.3,us,usp00025ah,2014-11-07T00:35:04.943Z,"127 km S of Curahuara de Carangas, Bolivia",earthquake,,4.9,,6,reviewed,us,us
1984-07-16T04:59:29.090Z,-21.616,-67.179,280.3,4.5,mb,,,,1.2,us,usp00025s7,2014-11-07T00:35:11.638Z,"124 km SW of Atocha, Bolivia",earthquake,,12,,1,reviewed,us,us
1984-07-26T01:53:26.000Z,-19.188,-67.271,263.9,4.8,mb,,,,1.2,us,usp0002602,2014-11-07T00:35:12.935Z,"61 km WSW of Challapata, Bolivia",earthquake,,6.6,,1,reviewed,us,us
1984-09-22T07:24:08.810Z,-21.328,-65.734,299.2,4.4,mb,,,,1.1,us,usp00027km,2014-11-07T00:35:28.280Z,"12 km N of Tupiza, Bolivia",earthquake,,3.8,,6,reviewed,us,us
1984-11-08T13:58:35.710Z,-21.459,-66.724,232.2,4.7,mb,,,,1,us,usp00028wh,2014-11-07T00:35:41.719Z,"78 km SW of Atocha, Bolivia",earthquake,,3.6,,6,reviewed,us,us
1984-11-16T08:56:02.300Z,-21.423,-66.649,237,4.7,mb,,,,1.2,us,usp0002947,2014-11-07T00:35:42.987Z,"69 km SW of Atocha, Bolivia",earthquake,,3.6,,19,reviewed,us,us
1984-12-21T20:19:11.660Z,-20.951,-68.914,133.4,4.3,mb,,,,1.5,us,usp0002aa5,2014-11-07T00:35:53.729Z,Chile-Bolivia border region,earthquake,,7,,1,reviewed,us,us
1985-01-04T19:04:16.520Z,-20.624,-67.037,220.9,4.6,mb,,,,1.3,us,usp0002aqs,2014-11-07T00:35:59.426Z,"28 km SW of Uyuni, Bolivia",earthquake,,8.3,,2,reviewed,us,us
1985-01-08T16:06:41.780Z,-21.144,-67.96,165.9,5.1,mb,,,,1.1,us,usp0002ave,2014-11-07T00:36:00.998Z,"140 km WSW of Uyuni, Bolivia",earthquake,,,,14,reviewed,us,us
1985-03-07T00:54:58.800Z,-21.687,-66.922,33,3.9,mb,,,,1.3,us,usp0002chz,2014-11-07T00:36:17.315Z,"110 km SW of Atocha, Bolivia",earthquake,,,,2,reviewed,us,us
1985-03-19T10:28:36.460Z,-18.628,-63.658,33,5.8,mw,,,,1.1,us,usp0002d1e,2022-04-27T22:53:28.415Z,"40 km NW of Abapó, Bolivia",earthquake,,,,,reviewed,us,hrv
1985-03-19T10:37:14.320Z,-18.481,-63.589,33,5,mb,,,,1.2,us,usp0002d1f,2022-04-27T22:53:33.662Z,"45 km SE of Samaipata, Bolivia",earthquake,,,,16,reviewed,us,us
1985-03-22T14:02:46.980Z,-18.595,-63.613,33,5.4,mw,,,,1,us,usp0002d43,2022-04-27T22:53:36.134Z,"40 km NW of Abapó, Bolivia",earthquake,,,,,reviewed,us,hrv
1985-04-04T10:28:21.310Z,-20.75,-67.247,201.4,4.9,mb,,,,1.2,us,usp0002df0,2014-11-07T00:36:24.488Z,"54 km SW of Uyuni, Bolivia",earthquake,,5.3,,19,reviewed,us,us
1985-04-17T11:23:48.080Z,-18.415,-67.069,272.3,4,mb,,,,1.4,us,usp0002dwf,2014-11-07T00:36:27.111Z,"11 km WSW of Poopó, Bolivia",earthquake,,9.9,,1,reviewed,us,us
1985-04-17T21:02:56.600Z,-21.061,-66.589,218.5,4.9,mb,,,,0.9,us,usp0002dws,2014-11-07T00:36:27.134Z,"40 km WSW of Atocha, Bolivia",earthquake,,5.8,,18,reviewed,us,us
1985-05-18T16:59:13.870Z,-19,-69.053,109.8,6,mw,,,,1,us,usp0002eyg,2022-04-27T22:47:49.370Z,"141 km SSW of Curahuara de Carangas, Bolivia",earthquake,,,,,reviewed,us,hrv
1985-06-03T20:41:56.600Z,-21.612,-67.025,33,4.8,mb,,,,0.7,us,usp0002fgb,2014-11-07T00:36:41.536Z,"112 km SW of Atocha, Bolivia",earthquake,,,,1,reviewed,us,us
1985-06-10T23:10:33.630Z,-18.412,-69.173,129.8,4.8,mb,,,,1.3,us,usp0002fqz,2014-11-07T00:36:43.313Z,"98 km SW of Curahuara de Carangas, Bolivia",earthquake,,7.7,,3,reviewed,us,us
1985-08-27T10:44:34.500Z,-21.465,-67.498,196.6,5.6,mw,,,,1.2,us,usp0002j6e,2022-04-27T22:42:17.122Z,"131 km SSW of Uyuni, Bolivia",earthquake,,,,,reviewed,us,hrv
1985-09-06T08:11:05.530Z,-21.462,-66.858,233.4,4.7,mb,,,,0.8,us,usp0002jfs,2014-11-07T00:37:07.676Z,"88 km SW of Atocha, Bolivia",earthquake,,7.8,,1,reviewed,us,us
1985-11-03T09:00:40.260Z,-22.004,-67.44,222.4,4.7,mb,,,,0.8,us,usp0002me5,2014-11-07T00:37:25.783Z,Chile-Bolivia border region,earthquake,,10.1,,1,reviewed,us,us
1985-12-03T23:40:51.740Z,-21.918,-63.623,529.2,4.6,mb,,,,0.9,us,usp0002nh8,2014-11-07T00:37:35.093Z,"12 km NNE of Yacuiba, Bolivia",earthquake,,4.3,,25,reviewed,us,us
1985-12-16T14:42:44.410Z,-21.447,-67.7,171.2,5.2,mb,,,,1.2,us,usp0002ny6,2014-11-07T00:37:37.935Z,"142 km SW of Uyuni, Bolivia",earthquake,,5.1,,8,reviewed,us,us
1986-01-09T14:04:02.040Z,-21.534,-66.748,221.6,4.8,mb,,,,0.9,us,usp0002pwy,2014-11-07T00:37:46.127Z,"85 km SW of Atocha, Bolivia",earthquake,,5.7,,3,reviewed,us,us
1986-02-22T01:24:48.250Z,-21.321,-67.191,188.6,4.9,mb,,,,1.3,us,usp0002r6w,2014-11-07T00:37:56.410Z,"102 km SSW of Uyuni, Bolivia",earthquake,,5.9,,6,reviewed,us,us
1986-03-15T11:29:44.380Z,-18.909,-67.391,243.1,6.3,mw,,,,1,us,usp0002rvw,2022-04-27T22:22:01.778Z,"65 km W of Challapata, Bolivia",earthquake,,,,,reviewed,us,hrv
1986-03-20T00:43:26.600Z,-17.11,-65.397,52.3,4.9,mb,,,,1.5,us,usp0002rzx,2022-04-27T22:22:26.515Z,"28 km WSW of Chimoré, Bolivia",earthquake,,12.4,,15,reviewed,us,us
1986-03-21T04:48:07.550Z,-19.878,-66.925,249.8,4.5,mb,,,,1,us,usp0002s0r,2014-11-07T00:38:04.026Z,"46 km N of Colchani, Bolivia",earthquake,,5.1,,3,reviewed,us,us
1986-03-21T14:34:29.410Z,-21.303,-66.963,198.6,4.1,mb,,,,0.5,us,usp0002s18,2014-11-07T00:38:04.063Z,"87 km WSW of Atocha, Bolivia",earthquake,,22.8,,1,reviewed,us,us
1986-03-29T02:06:45.920Z,-19.265,-67.493,213,5.3,mb,,,,1,us,usp0002sd1,2014-11-07T00:38:06.256Z,"Oruro-Potosi border region, Bolivia",earthquake,,4.3,,23,reviewed,us,us
1986-04-03T03:55:30.780Z,-21.415,-67.18,204.3,4.5,mb,,,,1.5,us,usp0002sku,2014-11-07T00:38:10.805Z,"112 km SSW of Uyuni, Bolivia",earthquake,,8.7,,2,reviewed,us,us
1986-05-09T16:23:48.730Z,-17.121,-65.589,12.6,5.9,mw,,,,1.2,us,usp0002ttu,2022-04-27T22:16:37.150Z,"38 km NE of Colomi, Bolivia",earthquake,,5.2,,,reviewed,us,hrv
1986-05-14T04:30:25.300Z,-17.255,-65.485,47.9,4.9,mb,,,,1.4,us,usp0002tzq,2014-11-07T00:38:23.635Z,"41 km ENE of Colomi, Bolivia",earthquake,,10.8,,12,reviewed,us,us
1986-05-15T19:10:43.230Z,-17.146,-64.542,570.3,4.2,mb,,,,0.9,us,usp0002u1y,2014-11-07T00:38:23.931Z,"67 km ESE of Chimoré, Bolivia",earthquake,,5.4,,9,reviewed,us,us
1986-05-19T20:49:57.630Z,-21.437,-66.785,230.6,4.2,mb,,,,1.3,us,usp0002u6w,2014-11-07T00:38:24.963Z,"80 km SW of Atocha, Bolivia",earthquake,,8.8,,1,reviewed,us,us
1986-05-23T06:49:57.820Z,-21.398,-66.349,233.1,4.3,mb,,,,0.6,us,usp0002uba,2014-11-07T00:38:25.646Z,"52 km SSW of Atocha, Bolivia",earthquake,,9.3,,1,reviewed,us,us
1986-05-25T20:43:50.110Z,-17.138,-65.198,33,4.8,mb,,,,1.1,us,usp0002ue3,2014-11-07T00:38:25.948Z,"16 km SSW of Chimoré, Bolivia",earthquake,,,,1,reviewed,us,us
1986-06-19T20:33:17.150Z,-16.985,-65.489,18.5,5.3,mb,,,,1.2,us,usp0002v7a,2014-11-07T00:38:33.755Z,"35 km W of Chimoré, Bolivia",earthquake,,10.5,,39,reviewed,us,us
1986-06-19T21:57:24.330Z,-16.943,-65.426,19.9,5.3,mw,,,,1.1,us,usp0002v7c,2022-04-27T22:14:34.450Z,"29 km W of Chimoré, Bolivia",earthquake,,6.8,,,reviewed,us,hrv
1986-07-23T11:06:55.760Z,-21.292,-68.048,146.6,4.3,mb,,,,0.8,us,usp0002we0,2014-11-07T00:38:43.684Z,"157 km SW of Uyuni, Bolivia",earthquake,,9.3,,1,reviewed,us,us
1986-07-24T07:28:12.410Z,-21.539,-66.672,256.2,4.6,mb,,,,1.1,us,usp0002wf5,2014-11-07T00:38:43.768Z,"81 km SW of Atocha, Bolivia",earthquake,,12.2,,1,reviewed,us,us
1986-08-16T14:51:26.870Z,-19.46,-64.005,61,4.9,mb,,,,1.5,us,usp0002x77,2014-11-07T00:38:51.814Z,"Chuquisaca, Bolivia",earthquake,,12.3,,5,reviewed,us,us
1986-09-15T19:43:07.930Z,-21.377,-67.339,189.3,4.5,mb,,,,1.2,us,usp0002y46,2014-11-07T00:39:00.977Z,"114 km SSW of Uyuni, Bolivia",earthquake,,8.5,,2,reviewed,us,us
1986-10-09T10:40:54.770Z,-20.944,-68.454,126.6,4.4,mb,,,,1.4,us,usp0002ytb,2014-11-07T00:39:08.388Z,"173 km WSW of Colchani, Bolivia",earthquake,,8.6,,3,reviewed,us,us
1986-12-14T04:41:13.480Z,-22.685,-67.473,197.4,5,mb,,,,1.3,us,usp00030vc,2014-11-07T00:39:29.629Z,Chile-Bolivia border region,earthquake,,14,,2,reviewed,us,us
1987-01-18T06:33:42.590Z,-20.791,-67.431,184.5,4.8,mb,,,,0.9,us,usp00031rf,2014-11-07T00:39:39.715Z,"73 km WSW of Uyuni, Bolivia",earthquake,,8,,2,reviewed,us,us
1987-01-23T05:47:23.220Z,-20.819,-68.518,106.8,4.9,mb,,,,1.4,us,usp00031v8,2014-11-07T00:39:40.444Z,"174 km WSW of Colchani, Bolivia",earthquake,,,,2,reviewed,us,us
1987-01-24T23:51:12.020Z,-21.403,-66.493,243.6,4.8,mb,,,,0.9,us,usp00031wv,2014-11-07T00:39:40.677Z,"58 km SSW of Atocha, Bolivia",earthquake,,7.1,,1,reviewed,us,us
1987-02-13T19:52:43.110Z,-19.131,-68.46,65.1,4.8,mb,,,,1.4,us,usp00032f2,2014-11-07T00:39:51.654Z,"139 km S of Curahuara de Carangas, Bolivia",earthquake,,7,,13,reviewed,us,us
1987-02-16T23:14:49.480Z,-21.92,-63.782,536.3,4.5,mb,,,,0.8,us,usp00032j8,2014-11-07T00:39:52.401Z,"15 km NW of Yacuiba, Bolivia",earthquake,,6.5,,2,reviewed,us,us
1987-03-02T17:10:08.350Z,-21.215,-67.745,182.6,4.1,mb,,,,1.3,us,usp00032xp,2014-11-07T00:39:58.978Z,"127 km SW of Uyuni, Bolivia",earthquake,,7.1,,5,reviewed,us,us
1987-03-14T22:31:20.590Z,-21.458,-66.634,224.3,4.4,mb,,,,1.1,us,usp00033ah,2014-11-07T00:40:04.106Z,"72 km SW of Atocha, Bolivia",earthquake,,6,,2,reviewed,us,us
1987-04-27T15:53:09.870Z,-21.372,-67.379,205,4.8,mb,,,,1.4,us,usp00034hg,2014-11-07T00:40:17.640Z,"116 km SSW of Uyuni, Bolivia",earthquake,,,,8,reviewed,us,us
1987-04-30T17:21:45.360Z,-20.632,-65.748,308.4,4.8,mb,,,,1.4,us,usp00034m0,2014-11-07T00:40:18.046Z,"44 km NE of Santa Bárbara, Bolivia",earthquake,,9.3,,1,reviewed,us,us
1987-05-05T13:44:05.870Z,-21.382,-67.074,261.7,4.6,mb,,,,0.9,us,usp00034rc,2014-11-07T00:40:22.696Z,"101 km WSW of Atocha, Bolivia",earthquake,,8,,3,reviewed,us,us
1987-05-27T06:59:41.610Z,-22.003,-63.685,539.8,4.1,mb,,,,0.9,us,usp000359p,2014-11-07T00:40:26.887Z,"1 km NNW of Yacuiba, Bolivia",earthquake,,5.5,,10,reviewed,us,us
1987-06-15T21:05:11.330Z,-19.074,-63.91,590.9,5.4,mw,,,,0.9,us,usp00035ty,2016-11-09T22:46:02.033Z,"48 km ENE of Padilla, Bolivia",earthquake,,2.6,,,reviewed,us,hrv
1987-07-05T00:28:41.440Z,-19.264,-67.026,260.8,4.6,mb,,,,1.1,us,usp00036bb,2014-11-07T00:40:38.254Z,"48 km SW of Challapata, Bolivia",earthquake,,9.7,,1,reviewed,us,us
1987-08-03T09:26:37.440Z,-21.443,-66.357,273.4,4.2,mb,,,,1.2,us,usp000376v,2014-11-07T00:40:46.347Z,"57 km SSW of Atocha, Bolivia",earthquake,,15.2,,2,reviewed,us,us
1987-08-14T22:20:42.050Z,-19.107,-63.932,597.5,5.4,mw,,,,0.8,us,usp00037j0,2016-11-09T23:14:56.585Z,"44 km ENE of Padilla, Bolivia",earthquake,,3.3,,,reviewed,us,hrv
1987-08-18T13:52:09.530Z,-22.11,-63.717,543.2,4.4,mb,,,,0.8,us,usp00037mc,2014-11-07T00:40:49.111Z,"11 km SSW of Yacuiba, Bolivia",earthquake,,6.3,,1,reviewed,us,us
1987-08-26T21:06:27.500Z,-19.94,-66.695,255.4,4.7,mb,,,,0.9,us,usp00037uu,2014-11-07T00:40:49.934Z,"47 km NNE of Colchani, Bolivia",earthquake,,3.8,,10,reviewed,us,us
1987-10-17T17:10:45.730Z,-21.324,-66.665,241.7,4.3,mb,,,,1.3,us,usp00039bs,2014-11-07T00:41:05.614Z,"63 km SW of Atocha, Bolivia",earthquake,,6.3,,4,reviewed,us,us
1987-11-29T17:28:59.920Z,-19.189,-63.817,599.8,4.6,mb,,,,0.7,us,usp0003ap5,2014-11-07T00:41:16.246Z,"52 km ENE of Padilla, Bolivia",earthquake,,5.1,,4,reviewed,us,us
1987-12-28T04:19:15.980Z,-19.213,-67.274,240,4.6,mb,,,,1.1,us,usp0003bkz,2014-11-07T00:41:25.243Z,"63 km WSW of Challapata, Bolivia",earthquake,,5.8,,12,reviewed,us,us
1988-02-04T16:04:43.460Z,-18.849,-67.155,254.8,4.2,mb,,,,0.9,us,usp0003cqt,2014-11-07T00:41:36.904Z,"40 km W of Challapata, Bolivia",earthquake,,5,,3,reviewed,us,us
1988-02-06T18:03:54.780Z,-17.756,-66.958,285.2,6.5,mw,,,,1.1,us,usp0003cte,2022-04-28T20:53:33.351Z,"32 km NE of Oruro, Bolivia",earthquake,,,,,reviewed,us,hrv
1988-02-09T05:37:16.780Z,-21.926,-67.242,203,4.4,mb,,,,1.3,us,usp0003cw4,2014-11-07T00:41:38.987Z,"Potosi, Bolivia",earthquake,,11.2,,3,reviewed,us,us
1988-02-18T14:37:09.630Z,-21.343,-66.544,234.7,4.8,mb,,,,1.2,us,usp0003d4t,2014-11-07T00:41:40.250Z,"56 km SW of Atocha, Bolivia",earthquake,,5,,10,reviewed,us,us
1988-02-22T18:43:02.930Z,-17.524,-69.541,177.3,4.6,mb,,,,0.4,us,usp0003d8w,2014-11-07T00:41:40.809Z,Peru-Bolivia border region,earthquake,,7.2,,1,reviewed,us,us
1988-02-23T08:01:54.070Z,-17.872,-69.358,162.4,4.6,mb,,,,1,us,usp0003d9d,2014-11-07T00:41:40.905Z,Peru-Bolivia border region,earthquake,,11.1,,1,reviewed,us,us
1988-02-26T09:36:23.470Z,-18.24,-69.062,150.5,4.5,mb,,,,1.3,us,usp0003dc8,2014-11-07T00:41:41.317Z,"78 km WSW of Curahuara de Carangas, Bolivia",earthquake,,,,10,reviewed,us,us
1988-04-27T19:12:31.900Z,-18.502,-63.479,20.4,4.8,mb,,,,1.4,us,usp0003ff6,2014-11-07T00:41:59.419Z,"43 km NNW of Abapó, Bolivia",earthquake,,,,11,reviewed,us,us
1988-05-05T21:30:00.880Z,-20.554,-66.839,241.2,4.1,mb,,,,1.3,us,usp0003fpm,2014-11-07T00:42:04.483Z,"10 km S of Uyuni, Bolivia",earthquake,,7.3,,2,reviewed,us,us
1988-05-28T02:21:51.680Z,-20.947,-68.001,88.4,4.7,mb,,,,1.4,us,usp0003gf8,2014-11-07T00:42:11.798Z,"132 km WSW of Colchani, Bolivia",earthquake,,16.8,,1,reviewed,us,us
1988-05-31T06:48:09.630Z,-21.54,-66.563,227.6,4.7,mb,,,,1.5,us,usp0003gje,2014-11-07T00:42:12.331Z,"75 km SSW of Atocha, Bolivia",earthquake,,12.3,,2,reviewed,us,us
1988-06-14T04:36:45.750Z,-21.366,-67.937,176.2,4.7,mb,,,,1.5,us,usp0003gzb,2014-11-07T00:42:19.494Z,"153 km SW of Uyuni, Bolivia",earthquake,,,,11,reviewed,us,us
1988-06-21T19:55:12.270Z,-22.052,-66.042,293.8,4.5,mb,,,,0.8,us,usp0003h5u,2014-11-07T00:42:20.481Z,"46 km W of Villazón, Bolivia",earthquake,,8.3,,2,reviewed,us,us
1988-07-28T17:12:33.330Z,-22.062,-65.716,279.3,6.2,mw,,,,0.9,us,usp0003jay,2022-04-28T20:42:56.959Z,"12 km WNW of Villazón, Bolivia",earthquake,,,,,reviewed,us,nc
1988-08-26T15:39:08.130Z,-17.491,-64.513,33,4.5,mb,,,,1.5,us,usp0003kdu,2014-11-07T00:42:42.448Z,"Cochabamba-Santa Cruz border region, Bolivia",earthquake,,,,1,reviewed,us,us
1988-09-06T12:24:27.520Z,-19.293,-66.987,249.6,4.9,mb,,,,1.2,us,usp0003kqt,2014-11-07T00:42:47.599Z,"48 km SSW of Challapata, Bolivia",earthquake,,,,10,reviewed,us,us
1988-09-10T04:50:51.300Z,-21.481,-67.15,240.8,4.4,mb,,,,0.9,us,usp0003kur,2014-11-07T00:42:48.604Z,"113 km WSW of Atocha, Bolivia",earthquake,,9.3,,4,reviewed,us,us
1988-09-20T14:13:35.630Z,-18.081,-63.602,66.1,4.8,mb,,,,1.4,us,usp0003m46,2014-11-07T00:42:49.899Z,"18 km W of Jorochito, Bolivia",earthquake,,15.3,,3,reviewed,us,us
1988-09-25T22:23:51.870Z,-21.016,-67.503,162.9,4.7,mb,,,,0.8,us,usp0003m93,2014-11-07T00:42:51.413Z,"93 km SW of Uyuni, Bolivia",earthquake,,14.5,,1,reviewed,us,us
1988-11-25T02:19:55.980Z,-21.287,-66.498,270.4,4.5,mb,,,,0.5,us,usp0003p61,2014-11-07T00:43:08.784Z,"48 km SW of Atocha, Bolivia",earthquake,,7.9,,2,reviewed,us,us
1989-01-19T20:35:41.120Z,-18.848,-67.21,236.4,4.6,mb,,,,1.1,us,usp0003r0k,2014-11-07T00:43:27.951Z,"46 km W of Challapata, Bolivia",earthquake,,4.3,,17,reviewed,us,us
1989-02-02T09:52:32.350Z,-21.051,-68.21,154.7,4.8,mb,,,,0.6,us,usp0003rfm,2014-11-07T00:43:32.497Z,"156 km WSW of Colchani, Bolivia",earthquake,,8.4,,2,reviewed,us,us
1989-03-16T17:12:22.440Z,-16.927,-65.005,44.2,5.3,mw,,,,1.1,us,usp0003szn,2022-04-28T20:23:38.874Z,"17 km ENE of Chimoré, Bolivia",earthquake,,8.4,,,reviewed,us,hrv
1989-04-06T16:54:29.910Z,-19.072,-67.13,242.4,4.8,mb,,,,1.1,us,usp0003tnv,2014-11-07T00:43:56.968Z,"42 km WSW of Challapata, Bolivia",earthquake,,6,,3,reviewed,us,us
1989-04-06T22:33:41.050Z,-19.652,-64.083,24.1,5,mb,,,,1.4,us,usp0003tp8,2014-11-07T00:43:57.058Z,"21 km NW of Monteagudo, Bolivia",earthquake,,9,,6,reviewed,us,us
1989-05-15T06:13:31.370Z,-18.365,-67.937,203,4.8,mb,,,,1.1,us,usp0003v8d,2014-11-07T00:44:12.391Z,"76 km SE of Curahuara de Carangas, Bolivia",earthquake,,,,37,reviewed,us,us
1989-07-21T06:30:24.080Z,-21.386,-67.296,135.9,4.3,mb,,,,0.2,us,usp0003xhe,2014-11-07T00:44:33.928Z,"113 km SSW of Uyuni, Bolivia",earthquake,,42.3,,1,reviewed,us,us
1989-10-23T08:13:13.780Z,-19.101,-66.613,267.8,4.8,mb,,,,0.8,us,usp0004150,2014-11-07T00:45:04.159Z,"27 km SE of Challapata, Bolivia",earthquake,,4.4,,22,reviewed,us,us
1989-10-25T17:30:51.630Z,-20.936,-67.307,208.9,4.6,mb,,,,1.3,us,usp000418v,2014-11-07T00:45:04.599Z,"72 km SW of Uyuni, Bolivia",earthquake,,6.6,,10,reviewed,us,us
1989-11-01T06:40:30.330Z,-20.995,-67.954,139.5,6.1,mw,,,,0.9,us,usp00041jg,2022-04-28T20:06:16.480Z,"131 km SW of Colchani, Bolivia",earthquake,,,,,reviewed,us,hrv
1989-11-11T20:52:27.930Z,-19.444,-67.835,216.2,4.2,mb,,,,1.1,us,usp00041yd,2014-11-07T00:45:11.990Z,"127 km WSW of Challapata, Bolivia",earthquake,,9.6,,1,reviewed,us,us
1989-12-12T16:15:36.670Z,-20.809,-67.171,211.2,5,mb,,,,1.1,us,usp000430k,2014-11-07T00:45:20.964Z,"52 km SW of Uyuni, Bolivia",earthquake,,,,35,reviewed,us,us
1989-12-25T21:25:07.570Z,-21.328,-67.34,235.3,4.6,mb,,,,0.7,us,usp00043jn,2014-11-07T00:45:23.756Z,"110 km SSW of Uyuni, Bolivia",earthquake,,10.6,,1,reviewed,us,us
1989-12-27T22:34:55.290Z,-19.018,-68.582,80.9,4,mb,,,,1.4,us,usp00043n8,2014-11-07T00:45:24.109Z,"128 km S of Curahuara de Carangas, Bolivia",earthquake,,10.5,,1,reviewed,us,us
1990-02-25T22:51:09.190Z,-18.042,-69.135,141.4,5.7,mw,,,,1.1,us,usp00045xb,2022-04-28T20:00:06.509Z,"76 km WSW of Curahuara de Carangas, Bolivia",earthquake,,,,,reviewed,us,hrv
1990-02-27T09:28:54.160Z,-17.159,-64.141,601.4,5.9,mw,,,,1.1,us,usp00045z2,2022-04-28T20:00:09.907Z,"42 km NW of Villa Yapacaní, Bolivia",earthquake,,3.4,,,reviewed,us,hrv
